id,year,costs,assets,sales,wva,ws,lp,cm,legal_form,subject_type,inst_sector,empl_num,empl_cat,nace,cs,iis,COGSS,nace2,GO,W,II,COGS,VA,L,deflatorgfcp,deflatorintp,deflatorprdp,deflatorvalp,deflatorgdp,deflatorcpi,rGO,rVA,rII,rW,rK,rCOGS,go,w,ii,va,l,k,cogs,lagExists,entry,exit,pp_sales,tenders,pp_dummy,pp_share,lgExist,trim,s_g,s_g_p_1,s_g_p_2,s_g_p_3,s_g_p_4,s_g_p_5,s_g_p_95,s_g_p_96,s_g_p_97,s_g_p_98,s_g_p_99,costshare,cs_p_1,cs_p_99,betahat_tl,muhat_tl,meanpp,treated,i,t,markup,Y,Ei,K,D,D1,nace41,nace42,nace43,sector,public,foreign,empl
25226177,2021,46278000,15964000,37130000,,.30059999,,.41869998,Limited liability company,Company,Non-financial corporations national private,35,20 - 24 employees,433200,1.2463776,.9457776,.58130002,43,37130000,11161278,35116724,21583670,2013276,,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,29923846,1430864.5,29906940,9614551,14210068,18381598,17.214167,16.078789,17.213602,14.173789,,16.469461,16.72686,1,0,0,0,1,0,0,1,1,1.6279241,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,.56399691,.208937,.99669135,.90186971,1.914104,0,0,25226176,16,1.914104,.64924961,,,0,0,0,0,1,3,0,0,1
25226631,2006,69129000,2535000,68206000,.88599998,.17559999,,.30419999,Limited liability company,Company,Non-financial corporations national private,40,10 - 19 employees,432200,1.0135325,.83793253,.69580001,43,68206000,11976973,57152024,47457736,11053976,,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,74371384,12151232,62379416,14435177,2596272,51798444,18.124582,16.485178,17.948746,16.312941,,14.769588,17.762871,1,0,0,0,1,0,0,1,1,1.4357841,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.95226979,.16021043,.99653023,.9640888,1.793452,0,0,25226632,1,1.793452,.58414227,,,0,0,0,0,1,3,0,0,1
25229761,2007,70931000,37285000,69140000,.6451,.1693,468731.72,.30230001,Limited liability company,Company,Non-financial corporations foreign controlled,54,50 - 99 employees,421100,1.0259039,.85660392,.69770002,42,69140000,11705402,59225596,48238980,9914404,21.151554,.97470003,.94800001,.95429999,.96279997,.91012228,.85337996,72451016,10297470,62474256,13716518,38252796,50885000,18.098421,16.434111,17.950266,16.147409,3.0517135,17.459726,17.745079,1,0,0,0,1,0,0,1,1,1.4238187,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,.5708577,.19257173,.99529177,.92022735,1.8758535,.33333334,1,25229760,2,1.8758535,.62906379,14,-12,0,0,0,1,0,2,0,1,1
25238876,2007,123062000,8971000,136246000,.36560002,.0836,997354.81,.48099998,Limited liability company,Company,Non-financial corporations national private,23,25 - 49 employees,432200,.90323389,.8196339,.51900005,43,136246000,11390166,111671840,70711680,24574160,24.639336,.97470003,.94800001,.95429999,.96279997,.91012228,.85337996,142770624,25523640,117797296,13347121,9203857,74590376,18.776751,16.406811,18.584476,17.055115,3.2043443,16.035133,18.127522,1,0,0,0,1,0,0,1,1,1.9140623,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,.89016122,.19257173,.99529177,.9560141,1.7620419,.33333334,1,25238876,2,1.7620419,.56647331,4,-2,0,0,0,0,1,3,0,0,1
25241371,2013,18104000,1353000,19759000,.6415,.249,451941.19,.59130001,Limited liability company,Company,Non-financial corporations national private,17,10 - 19 employees,412000,.91624069,.66724068,.40869999,41,19759000,4919991,13184009,8075503,6574991,14.548333,.96769994,.98730004,.98269999,.97129995,.96528453,.99349838,20106848,6769269.5,13353599,4952188,1398160.6,8179381,16.81657,15.41534,16.407297,15.727903,2.6774764,14.150668,15.917127,1,0,0,0,1,0,0,1,1,2.458236,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,.85401678,.22235148,.99706173,.91189694,1.6139799,.11111111,1,25241372,8,1.6139799,.47870314,12,-4,0,0,1,0,0,3,0,0,0
25246674,2010,29205000,2342000,24461000,.77949995,.28009999,419190.47,.18350001,Limited liability company,Company,Non-financial corporations national private,45,25 - 49 employees,412020,1.1939414,.91384137,.81650001,41,24461000,6851526,22353474,19972406,2107526,5.0276093,.93330002,.98640001,1.0035,1.0437,.93886238,.93039924,24375686,2019283.4,22661672,7364071,2509375.3,20247776,17.009096,15.812123,16.936186,14.518253,1.6149446,14.735544,16.823555,1,0,0,0,1,0,0,1,1,1.2038698,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,.88973248,.17120239,.9910233,.93300998,1.6856614,.083333336,1,25246674,5,1.6856614,.52215803,16,-11,0,0,1,0,0,3,0,0,1
25248294,2006,73129000,40344000,46739000,1.2576001,.273,253179.48,.16440001,Joint stock company,Company,Non-financial corporations national private,17,10 - 19 employees,433200,1.5646248,1.2916248,.83560002,43,46739000,12759747,60369252,39055108,-13630252,,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,50963908,-14983238,65890908,15378611,41319132,42627272,17.746628,16.548489,18.003511,,,17.536837,17.568005,1,0,0,0,1,0,0,1,1,1.1955705,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.50779152,.16021043,.99653023,.91302526,1.954909,0,0,25248294,1,1.954909,.67034364,,,0,0,0,0,1,3,0,0,0
25251066,2010,41024000,19566000,49300000,.33950001,.3761,861636.38,.12800001,Limited liability company,Company,Non-financial corporations national private,17,10 - 19 employees,412000,.83212984,.45602983,.87199998,41,49300000,18541730,22482270,42989600,26817730,31.124186,.93330002,.98640001,1.0035,1.0437,.93886238,.93039924,49128052,25694864,22792244,19928788,20964320,43582320,17.70994,16.807676,16.941931,17.061802,3.4379852,16.858332,17.590162,1,0,0,0,1,0,0,1,1,1.1272473,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,.67520666,.17120239,.9910233,.92468292,1.7478155,0,0,25251066,5,1.7478155,.55836672,,,0,0,1,0,0,3,0,0,0
25257439,2008,10702000,640000,9766000,.97120005,.47080001,,.15000001,Limited liability company,Company,Non-financial corporations national private,17,10 - 19 employees,432100,1.0958427,.62504268,.85000002,43,9766000,4597833,6104167,8301100,3661833,,.95639998,.9774,.99110001,1.022,.92841196,.90764356,9853698,3583007,6245311,5065681.5,669176.06,8493043,16.103357,15.437999,15.647342,15.091713,,13.413802,15.954758,1,0,0,0,1,0,0,1,1,1.1602082,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,.92696357,.20035221,.99795556,.92501414,1.7409939,.14285715,1,25257440,3,1.7409939,.55445611,14,-11,0,0,0,0,1,3,0,0,0
25263498,2006,100652000,7243000,100749000,.83379996,.0779,,.73760003,Limited liability company,Company,Non-financial corporations national private,48,25 - 49 employees,412000,.99903721,.92113721,.26239997,41,100749000,7848347,92803656,26436534,7945344,,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,109856064,8734026,101291912,9459175,7418066,28854544,18.514681,16.062496,18.433517,15.982737,,15.819429,17.177778,1,0,0,0,1,0,0,1,1,3.8072362,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.79549128,.16021043,.99653023,.92750561,1.8171772,.5,1,25263498,1,1.8171772,.59728432,4,-3,0,0,1,0,0,3,0,0,1
25272276,2010,44694000,16382000,46868000,.81029999,.322,,.31110001,Joint stock company,Company,Non-financial corporations national private,47,25 - 49 employees,422100,.95361441,.63161445,.68889999,42,46868000,15091496,29602506,32287364,17265494,,.93330002,.98640001,1.0035,1.0437,.93886238,.93039924,46704536,16542583,30010650,16220452,17552770,32732526,17.659351,16.601784,17.217062,16.621449,,16.680723,17.303881,1,0,0,0,1,0,0,1,1,1.426854,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,.65093631,.17120239,.9910233,.91790026,1.7586671,.375,1,25272276,5,1.7586671,.56455618,13,-8,0,0,0,1,0,3,0,0,1
25275470,2011,8109000,3973000,8043000,.46439999,.16950001,,.64399999,Limited liability company,Company,Non-financial corporations national private,14,10 - 19 employees,431200,1.0082059,.8387059,.35600001,43,8043000,1363288.6,6745711.5,2863308,1297288.5,,.92129999,.99070001,1,1.021,.93866926,.94823706,8043000,1270605.8,6809035.5,1437708.6,4312384.5,2890186.8,15.900312,14.178561,15.733761,14.055004,,15.277001,14.876832,1,0,0,0,1,0,0,1,1,2.782865,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,.40127152,.17771626,.99270868,.85875726,2.3506455,0,0,25275470,6,2.3506455,.85469002,,,0,0,0,0,1,3,0,0,0
25288938,2006,23973000,3918000,27829000,.66780001,.28999999,395000,.30379999,Limited liability company,Company,Non-financial corporations national private,23,20 - 24 employees,439100,.86143953,.5714395,.69620001,43,27829000,8070410,15902590,19374550,11926410,30.193443,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,30344564,13110267,17357116,9726815,4012699.8,21146638,17.228128,16.090397,16.669514,16.388906,3.4076247,15.204975,16.866991,1,0,0,0,1,0,0,1,1,1.4349593,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.84050852,.16021043,.99653023,.92692316,1.8073075,.125,1,25288938,1,1.8073075,.59183818,12,-11,0,0,0,0,1,3,0,0,1
25301144,2006,38257000,490000,39084000,.83219999,.19440001,285343.75,.59560001,Limited liability company,Company,Non-financial corporations national private,199,200 - 249 employees,412000,.97884047,.78444046,.40439999,41,39084000,7597930,30659070,15805569,8424930,29.525545,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,42616944,9261218,33463292,9157361,501843.5,17251220,17.567762,16.030069,17.32596,16.041346,3.3852558,13.126043,16.663393,1,0,0,0,1,0,0,1,1,2.4703727,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.97173202,.16021043,.99653023,.95350116,1.7853476,.41666666,1,25301144,1,1.7853476,.57961315,12,-11,0,0,1,0,0,3,0,0,1
25301888,2017,238725000,4426000,254079000,.93599999,.032400001,,.7683,Limited liability company,Company,Non-financial corporations national private,12,20 - 24 employees,412000,.93956995,.90716994,.2317,41,254079008,8232160,230492832,58870104,23586176,,.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,242882144,21447828,225376784,7980705,4427328,57563416,19.308086,15.892537,19.233284,16.881134,,15.303307,17.868399,1,0,0,0,1,0,0,1,1,4.2193837,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,.92858082,.12277135,.99353218,.95905864,1.8062547,0,0,25301888,12,1.8062547,.59125549,,,0,0,1,0,0,3,0,0,0
25325281,2017,36276000,4799000,35385000,1.0547,.30969998,34387248,.27410001,Limited liability company,Company,Non-financial corporations national private,22,10 - 19 employees,433400,1.0251802,.71548021,.72589999,43,35385000,10958734,25317268,25685972,10067732,.29277515,.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,33825636,9154981,24755324,10623995,4800440,25115844,17.336729,16.178625,17.024551,16.029808,-1.2283504,15.384218,17.039009,1,0,0,0,1,0,0,1,1,1.3467847,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,.83953756,.12277135,.99353218,.92983234,1.8173386,0,0,25325280,12,1.8173386,.59737313,,,0,0,0,0,1,3,0,0,1
25330675,2007,18781000,7484000,18606000,.78610003,.2166,341666.66,.39900002,Joint stock company,Company,Non-financial corporations national private,13,10 - 19 employees,412000,1.0094056,.79280561,.60099995,41,18606000,4030059.5,14750941,11182205,3855059,11.2831,.97470003,.94800001,.95429999,.96279997,.91012228,.85337996,19497014,4004008.3,15560064,4722468,7678259.5,11795575,16.785772,15.367842,16.560219,15.202806,2.423306,15.853904,16.283236,1,0,0,0,1,0,0,1,1,1.6529092,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,.60571402,.19257173,.99529177,.89683247,1.8980042,.30000001,1,25330676,2,1.8980042,.64080292,12,-10,0,0,1,0,0,3,0,0,0
25334611,2012,18839000,7492000,21238000,.47919998,.14850001,543250,.51410002,Limited liability company,Company,Non-financial corporations national private,7,10 - 19 employees,421100,.88704211,.73854208,.48589998,42,21238000,3153843.3,15685157,10319544,5552843,10.221524,.95649999,.99160004,.99449998,1,.95228857,.97941154,21355456,5552843,15818028,3220141,7832723.5,10406962,16.876818,14.984936,16.57666,15.52982,2.3244958,15.873821,16.157986,1,0,0,0,1,0,0,1,1,2.0520356,1.0807327,1.107379,1.1148077,1.1446264,1.1530981,4.7775946,5.2923789,6.2162333,6.4577956,12.589449,.57056695,.21952453,.99618721,.89229506,1.8244634,.83333331,1,25334612,7,1.8244634,.60128587,12,-5,0,0,0,1,0,3,0,0,0
25342720,2006,26849000,2442000,34044000,.51740003,.26299998,,.33840001,Limited liability company,Company,Non-financial corporations national private,20,20 - 24 employees,432200,.78865588,.52565587,.66159999,43,34044000,8953571,17895428,22523510,16148572,,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,37121360,17751534,19532228,10791239,2501024,24583616,17.429703,16.194244,16.787577,16.691982,,14.732211,17.017591,1,0,0,0,1,0,0,1,1,1.510004,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.90765893,.16021043,.99653023,.93959671,1.7906687,0,0,25342720,1,1.7906687,.58258915,,,0,0,0,0,1,3,0,0,1
25343891,2006,226883000,1261000,230930000,.56529999,.0396,722954.56,.77859998,Limited liability company,Company,Non-financial corporations national private,16,10 - 19 employees,412000,.98247522,.94287521,.22140002,41,230930000,9144828,217738176,51127908,13191824,18.247099,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,251804592,14501290,237653536,11021751,1291478.9,55804308,19.344164,16.215382,19.286324,16.489748,2.904006,14.071299,17.837362,1,0,0,0,1,0,0,1,1,4.5122786,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.97738051,.16021043,.99653023,.97782665,1.7940788,0,0,25343892,1,1.7940788,.58449173,,,0,0,1,0,0,3,0,0,0
25345168,2006,56034000,3489000,57115000,.62950003,.096699998,516058.81,.4393,Limited liability company,Company,Non-financial corporations national private,10,10 - 19 employees,412000,.98107326,.88437325,.5607,41,57115000,5523020.5,50510980,32024380,6604020,12.797029,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,62277832,7259558,55130952,6656588.5,3573330.5,34953480,17.947117,15.711118,17.825222,15.79783,2.5492132,15.089008,17.369528,1,0,0,0,1,0,0,1,1,1.7817348,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.90725082,.16021043,.99653023,.94570827,1.7911509,.5,1,25345168,1,1.7911509,.58285838,3,-2,0,0,1,0,0,3,0,0,0
25350650,2011,763309000,48904000,736930000,.88129997,.141,937376.06,.22840001,Limited liability company,Company,Non-financial corporations national private,122,100 - 199 employees,439100,1.0357958,.89479578,.77160001,43,736929984,103907128,659401856,568615168,77528128,82.707603,.92129999,.99070001,1,1.021,.93866926,.94823706,736929984,75933520,665591872,109579272,53081516,573952896,20.418003,18.512159,20.316187,18.145369,4.4153113,17.78734,20.168058,1,0,0,0,1,0,0,1,1,1.2839555,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,.91534513,.17771626,.99270868,.99653912,1.5969423,0,0,25350650,6,1.5969423,.46809074,,,0,0,0,0,1,3,0,0,1
25358120,2008,10064000,277000,9880000,.90680003,.33410001,300333.34,.16580001,Limited liability company,Company,Non-financial corporations national private,10,10 - 19 employees,432200,1.0186235,.68452346,.83420002,43,9880000,3300908,6763092,8241896,3116908,10.378161,.95639998,.9774,.99110001,1.022,.92841196,.90764356,9968721,3049812.3,6919472,3636789,289627.78,8432470,16.114964,15.106611,15.74985,14.930591,2.3397038,12.576352,15.9476,1,0,0,0,1,0,0,1,1,1.1821828,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,.96679378,.20035221,.99795556,.93824089,1.7284743,0,0,25358120,3,1.7284743,.54723907,,,0,0,0,0,1,3,0,0,0
25358782,2006,31492000,2561000,30525000,1.0002999,.1109,147291.67,.42200002,Limited liability company,Company,Non-financial corporations national private,46,25 - 49 employees,412000,1.0316789,.92077893,.57799995,41,30525000,3385222.5,28106776,17643448,2418224,16.417927,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,33284266,2658265.3,30677554,4080019.8,2622900.5,19257200,17.320595,15.221612,17.239042,14.793184,2.7983739,14.779791,16.773396,1,0,0,0,1,0,0,1,1,1.7284063,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.88012391,.16021043,.99653023,.93060958,1.7990016,.0625,1,25358782,1,1.7990016,.58723181,13,-12,0,0,1,0,0,3,0,0,1
25364171,2017,99624000,1359000,100334000,.79390001,.1758,98002576,.40419999,Limited liability company,Company,Non-financial corporations national private,21,20 - 24 employees,439900,.99292362,.81712365,.59580004,43,100334000,17638716,81985288,59779000,18348712,.18722683,.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,95912432,16685198,80165536,17099934,1359407.8,58452140,18.378946,16.654585,18.199604,16.630032,-1.6754344,14.12256,17.883718,1,0,0,0,1,0,0,1,1,1.6408712,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,.9772718,.12277135,.99353218,.97856307,1.806801,0,0,25364172,12,1.806801,.59155786,,,0,0,0,0,1,3,0,0,1
25364642,2006,381723000,82472000,381289000,.67620003,.1148,375736.5,.1443,Joint stock company,Company,Non-financial corporations national private,37,25 - 49 employees,412000,1.0011382,.88633823,.85570002,41,381288992,43771976,337951008,326268992,43337984,115.34142,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,415755072,47639860,368861600,52755920,84465384,356111072,19.845608,17.781187,19.725931,17.67918,4.7478967,18.251852,19.690754,1,0,0,0,1,0,0,1,1,1.167487,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.8082844,.16021043,.99653023,.97299832,1.7503266,0,0,25364642,1,1.7503266,.55980241,,,0,0,1,0,0,3,0,0,1
25370782,2011,97988000,6290000,98068000,.88779998,.12970001,,.65919995,Limited liability company,Company,Non-financial corporations national private,23,20 - 24 employees,412000,.99918425,.86948425,.34080005,41,98068000,12719420,85268584,33421580,12799416,,.92129999,.99070001,1,1.021,.93866926,.94823706,98068000,12536156,86069024,13413755,6827309.5,33735320,18.401171,16.411791,18.27066,16.344128,,15.736442,17.334057,1,0,0,0,1,0,0,1,1,2.9069829,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,.83168477,.17771626,.99270868,.93410206,1.743399,0,0,25370782,6,1.743399,.55583668,,,0,0,1,0,0,3,0,0,1
25371517,2014,29265000,34305000,28663000,.73370004,.34080002,,.41419998,Limited liability company,Company,Non-financial corporations national private,19,20 - 24 employees,422200,1.0210027,.6802026,.58580005,42,28663000,9768351,19496648,16790786,9166352,,.98930001,.99849999,.98690003,.95999998,.99017471,.99691588,29043468,9548284,19525938,9798571,34676032,16816010,17.184303,16.097748,16.787254,16.071873,,17.361559,16.637842,1,0,0,0,1,0,0,1,1,1.727132,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,.32657492,.066069283,.99815047,.88452595,1.9086183,.125,1,25371516,9,1.9086183,.64637959,12,-3,0,0,0,1,0,3,0,0,1
25371878,2009,30272000,1075000,27764000,.9612,.29910001,399136.38,.41009998,Limited liability company,Company,Non-financial corporations national private,22,10 - 19 employees,412000,1.0903327,.79123271,.58990002,41,27764000,8304212.5,21967784,16377984,5796216,14.521894,.96230006,.98339999,1.0049,1.0559,.95243758,.91689593,27628620,5489361,22338606,9056876,1117115.1,16654448,17.134363,16.019035,16.921827,15.518322,2.6756575,13.92626,16.628187,1,0,0,0,1,0,0,1,1,1.6589334,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,.93714029,.18825078,.99480075,.93944687,1.6759371,0,0,25371878,4,1.6759371,.51637244,,,0,0,1,0,0,3,0,0,1
