"","i","t","Ei","K","D","id","year","costs","assets","sales","wva","ws","lp","cm","legal_form","subject_type","inst_sector","empl_num","empl_cat","nace","cs","iis","COGSS","nace2","GO","W","II","COGS","VA","L","deflatorgfcp","deflatorintp","deflatorprdp","deflatorvalp","deflatorgdp","deflatorcpi","rGO","rVA","rII","rW","rK","rCOGS","go","w","ii","va","l","k","cogs","lagExists","entry","exit","pp_sales","tenders","pp_dummy","pp_share","lgExist","trim","s_g","s_g_p_1","s_g_p_2","s_g_p_3","s_g_p_4","s_g_p_5","s_g_p_95","s_g_p_96","s_g_p_97","s_g_p_98","s_g_p_99","costshare","cs_p_1","cs_p_99","betahat_tl","muhat_tl","markup","Y","nyear","D1","group","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","meanpp","lastcohort","gvar","T"
"168",20,8,8,0,1,49975561,2013,308578000,12329000,312863000,0.88690001,0.1083,591941.19,0.47669998,"Limited liability company","Company","Non-financial corporations national private",86,"50 - 99 employees",430000,0.98630393,0.87800395,0.52330005,43,312863008,33883064,274694944,163721232,38168064,64.479485,0.96769994,0.98730004,0.98269999,0.97129995,0.96528453,0.99349838,318370816,39295856,278228448,34104800,12740519,165827232,19.578728,17.344948,19.443953,17.486629,4.166347,16.360298,18.926456,1,0,0,21797234.44,"Matched (3)",1,0.069670223,1,1,1.9198947,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,0.92865163,0.22235148,0.99706173,0.97768456,2.0946593,2.0946593,0.73939091,16,0,1,0,0,0,0,1,0,0,0,0,0,0.4375,0,8,1
"169",20,9,8,1,1,49975561,2014,302341000,16163000,304533000,0.99610001,0.1319,527900,0.31670001,"Limited liability company","Company","Non-financial corporations national private",86,"50 - 99 employees",430000,0.99280208,0.86090207,0.68330002,43,304532992,40167900,262173088,208087408,42359904,80.242287,0.98930001,0.99849999,0.98690003,0.95999998,0.99017471,0.99691588,308575328,44124900,262566944,40292168,16337814,208400016,19.547476,17.511667,19.386017,17.602535,4.3850508,16.608994,19.15497,1,0,0,12109687,"Matched (3)",1,0.039764777,1,1,1.4806876,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,0.92730278,0.066069283,0.99815047,0.98137897,2.1716521,2.1716521,0.7754882,16,0,1,0,0,0,0,1,0,0,0,0,0,0.4375,0,8,1
"170",20,10,8,2,1,49975561,2015,566192000,17746000,583269000,0.5776,0.071699999,1065426.5,0.50020003,"Limited liability company","Company","Non-financial corporations national private",86,"50 - 99 employees",430000,0.9707219,0.89902192,0.49979997,43,583268992,41820388,524371616,291517824,58897376,55.280563,1,1,1,1,1,1,583268992,58897376,524371616,41820388,17746000,291517824,20.184158,17.548895,20.077711,17.891308,4.0124216,16.691671,19.490612,1,0,0,972002,"Matched (3)",1,0.0016664729,1,1,2.0008004,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,0.94261855,0.11420469,0.99456435,0.99135029,2.1521981,2.1521981,0.76648968,16,0,1,0,0,0,0,1,0,0,0,0,0,0.4375,0,8,1
"171",20,11,8,3,1,49975561,2016,385890000,35306000,400803000,1.0734,0.1111,379899.63,0.3689,"Limited liability company","Company","Non-financial corporations national private",86,"50 - 99 employees",430000,0.96279222,0.8516922,0.6311,43,400803008,44529212,341360800,252946768,59442208,156.4682,0.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,395933024,57188964,341258432,44226920,35387392,252870928,19.796755,17.604845,19.648151,17.861872,5.0528526,17.381866,19.348391,1,0,0,0,"Master only (1)",0,0,1,1,1.5657514,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,0.8772372,0.14455283,0.99409813,0.97546214,1.7638929,1.7638929,0.56752324,16,0,1,0,0,0,0,1,0,0,0,0,0,0.4375,0,8,1
"172",20,12,8,4,1,49975561,2017,431408000,32976000,456243000,1.1073,0.10550001,431382.78,0.4813,"Limited liability company","Company","Non-financial corporations national private",86,"50 - 99 employees",430000,0.9455663,0.84006631,0.5187,43,456243008,48133640,383274368,236653248,72968640,169.15056,0.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,436137088,66353224,374767168,46663376,32985896,231400464,19.893467,17.65847,19.741816,18.010504,5.1307893,17.31159,19.259661,1,0,0,15589809.44,"Matched (3)",1,0.034169968,1,1,1.8847718,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,0.87523603,0.12277135,0.99353218,0.9736048,2.0788248,2.0788248,0.7318027,16,0,1,0,0,0,0,1,0,0,0,0,0,0.4375,0,8,1
"173",20,13,8,5,1,49975561,2018,550296000,56293000,588233000,0.5661,0.096799999,574886.5,0.59920001,"Limited liability company","Company","Non-financial corporations national private",86,"50 - 99 employees",430000,0.93550682,0.83870685,0.40079999,43,588233024,56940956,493355040,235763776,94877984,165.03777,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,539762368,79964584,470085792,54040080,56057560,224643904,20.10664,17.805237,19.968426,18.197094,5.1061745,17.84189,19.230026,1,0,0,11506027,"Matched (3)",1,0.019560322,1,1,2.4027467,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,0.80029476,0.12412826,0.99643099,0.96407884,2.1753883,2.1753883,0.7772072,16,0,1,0,0,0,0,1,0,0,0,0,0,0.4375,0,8,1
"174",20,14,8,6,1,49975561,2019,490066000,47559000,512631000,NA,0.1179,462760.97,0.51620001,"Limited liability company","Company","Non-financial corporations national private",86,"50 - 99 employees",430000,0.95598197,0.83808196,0.48379999,43,512631008,60439196,429626784,248010880,83004224,179.36739,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,445340096,63590152,394406304,55771792,45633276,227679120,19.914349,17.836779,19.792892,17.96797,5.189436,17.636148,19.243448,1,0,0,22234469.77,"Matched (3)",1,0.043373246,1,1,1.9559989,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,0.83303618,0.10845396,0.99716008,0.96783948,2.172507,2.172507,0.77588183,16,0,1,0,0,0,0,1,0,0,0,0,0,0.4375,0,8,1
"175",20,15,8,7,1,49975561,2020,407806000,66895000,426430000,1.0997,0.1443,399061.56,0.45610002,"Limited liability company","Company","Non-financial corporations national private",86,"50 - 99 employees",430000,0.95632577,0.81202579,0.54390001,43,426430016,61533848,346272160,231935280,80157856,200.86589,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,355118912,58867396,304725728,55041872,61529256,204107216,19.687963,17.823605,19.534924,17.890799,5.3026376,17.935024,19.134155,1,0,0,58302979.78,"Matched (3)",1,0.13672344,1,1,1.7398646,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,0.76837045,0.17136976,0.99402052,0.95935315,2.1879122,2.1879122,0.78294778,16,0,1,0,0,0,0,1,0,0,0,0,0,0.4375,0,8,1
"176",20,16,8,8,1,49975561,2021,548601000,40096000,574641000,0.78600001,0.11149999,545862.75,0.54530001,"Limited liability company","Company","Non-financial corporations national private",86,"50 - 99 employees",430000,0.95468473,0.84318471,0.45469999,43,574641024,64072468,484528512,261289264,90112512,165.08273,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,463115232,64044268,412645696,55193324,35690736,222525376,19.953487,17.826353,19.8381,17.975084,5.1064467,17.390402,19.220552,1,0,0,0,"Master only (1)",0,0,1,1,2.0811794,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,0.86177957,0.208937,0.99669135,0.97102064,1.7582107,1.7582107,0.5642966,16,0,1,0,0,0,0,1,0,0,0,0,0,0.4375,0,8,1
"177",21,1,8,-7,0,49977121,2006,59118000,6218000,50541000,0.59189999,0.1459,NA,0.56110001,"Limited liability company","Company","Non-financial corporations national private",45,"50 - 99 employees",412000,1.1697038,1.0238038,0.43889999,41,50541000,7373931.5,51744068,22182444,-1203068,NA,0.97640002,0.91620004,0.91710001,0.90970004,0.87900233,0.82970738,55109584,-1322488.6,56476824,8887388,6368291.5,24211354,17.824835,16.000143,17.84934,NA,NA,15.666842,17.002333,1,0,0,0,"Master only (1)",0,0,1,1,2.2761877,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,0.79174739,0.16021043,0.99653023,0.92405236,1.8200885,1.8200885,0.59888512,16,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,0,8,0
"178",21,2,8,-6,0,49977121,2007,68225000,11173000,59555000,0.61809999,0.1293,536583.31,0.52639997,"Limited liability company","Company","Non-financial corporations national private",45,"50 - 99 employees",412000,1.1455797,1.0162797,0.47360003,41,59555000,7700461.5,60524536,28205250,-969536,NA,0.97470003,0.94800001,0.95429999,0.96279997,0.91012228,0.85337996,62407000,-1006996.3,63844448,9023485,11463014,29752372,17.949188,16.015341,17.97196,NA,NA,16.254637,17.20842,1,0,0,0,"Master only (1)",0,0,1,1,2.0975471,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,0.72187537,0.19257173,0.99529177,0.92153835,1.805572,1.805572,0.59087747,16,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,0,8,0
"179",21,3,8,-5,0,49977121,2008,73273000,22254000,68570000,0.59080005,0.1533,656192.31,0.41429999,"Limited liability company","Company","Non-financial corporations national private",45,"50 - 99 employees",412000,1.0685868,0.91528684,0.58570004,41,68570000,10511781,62761220,40161452,5808780,8.852252,0.95639998,0.9774,0.99110001,1.022,0.92841196,0.90764356,69185752,5683738,64212420,11581398,23268508,41090088,18.052305,16.264912,17.977707,15.55312,2.1806719,16.962612,17.531277,1,0,0,0,"Master only (1)",0,0,1,1,1.6837577,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,0.63845533,0.20035221,0.99795556,0.92102325,1.7890586,1.7890586,0.58168954,16,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,0,8,0
"180",21,4,8,-4,0,49977121,2009,66320000,22302000,57811000,0.64319998,0.19399999,586066.69,0.4707,"Limited liability company","Company","Non-financial corporations national private",45,"50 - 99 employees",412000,1.1471865,0.95318651,0.52929997,41,57811000,11215333,55104664,30599360,2706336,4.6177955,0.96230006,0.98339999,1.0049,1.0559,0.95243758,0.91689593,57529108,2563061,56034844,12231850,23175724,31115884,17.867802,16.319553,17.841484,14.756713,1.5299175,16.958616,17.253229,1,0,0,0,"Master only (1)",0,0,1,1,1.8488662,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,0.57312512,0.18825078,0.99480075,0.91172582,1.7914506,1.7914506,0.58302569,16,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,0,8,0
"181",21,5,8,-3,0,49977121,2010,81919000,23610000,76344000,0.53209996,0.13779999,719750,0.4589,"Limited liability company","Company","Non-financial corporations national private",45,"50 - 99 employees",412000,1.0730247,0.93522477,0.54110003,41,76344000,10520203,71398800,41309740,4945200,6.870719,0.93330002,0.98640001,1.0035,1.0437,0.93886238,0.93039924,76077728,4738143,72383208,11307192,25297332,41879300,18.147266,16.24095,18.097485,15.371156,1.9272687,17.046209,17.550303,1,0,0,0,"Master only (1)",0,0,1,1,1.8165951,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,0.62342066,0.17120239,0.9910233,0.92031944,1.7706797,1.7706797,0.57136351,16,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,0,8,0
"182",21,6,8,-2,0,49977121,2011,51327000,24183000,51053000,0.74239999,0.1988,504000,0.48240003,"Limited liability company","Company","Non-financial corporations national private",45,"50 - 99 employees",412000,1.0053669,0.80656695,0.51759994,41,51053000,10149336,41177664,26425030,9875336,19.59392,0.92129999,0.99070001,1,1.021,0.93866926,0.94823706,51053000,9672219,41564212,10703374,26248780,26673090,17.748375,16.186069,17.542749,16.084768,2.9752192,17.08313,17.099165,1,0,0,0,"Master only (1)",0,0,1,1,1.9140265,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,0.50400883,0.17771626,0.99270868,0.90453613,1.8941104,1.8941104,0.6387493,16,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,0,8,0
"183",21,7,8,-1,0,49977121,2012,39569000,21653000,40463000,0.5729,0.2333,674153.88,0.57520002,"Limited liability company","Company","Non-financial corporations national private",45,"50 - 99 employees",412000,0.97790575,0.74460578,0.42479998,41,40463000,9440018,30128984,17188682,10334016,15.328868,0.95649999,0.99160004,0.99449998,1,0.95228857,0.97941154,40686780,10334016,30384210,9638459,22637742,17334290,17.521414,16.081272,17.229433,16.150951,2.7297378,16.935129,16.668198,1,0,0,0,"Master only (1)",0,0,1,1,2.3471847,1.0807327,1.107379,1.1148077,1.1446264,1.1530981,4.7775946,5.2923789,6.2162333,6.4577956,12.589449,0.43366048,0.21952453,0.99618721,0.89240581,1.8839515,1.8839515,0.63337147,16,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,0,8,0
"184",21,8,8,0,1,49977121,2013,88803000,25363000,88340000,0.76279998,0.30340001,535921.88,0.5521,"Limited liability company","Company","Non-financial corporations national private",45,"50 - 99 employees",412000,1.0052412,0.70184112,0.4479,41,88340000,26802356,62000644,39567484,26339356,49.147755,0.96769994,0.98730004,0.98269999,0.97129995,0.96528453,0.99349838,89895184,27117634,62798180,26977754,26209570,40076452,18.314156,17.110523,17.955437,17.115694,3.8948312,17.081635,17.5063,1,0,0,968788.5,"Matched (3)",1,0.01096659,1,1,2.2430923,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,0.60459882,0.22235148,0.99706173,0.9182682,2.1540127,2.1540127,0.76733249,16,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,0,8,1
"185",21,9,8,1,1,49977121,2014,61386000,25913000,59808000,0.7712,0.373,NA,0.41389999,"Limited liability company","Company","Non-financial corporations national private",45,"50 - 99 employees",412000,1.0263845,0.65338445,0.58609998,41,59808000,22308384,39077616,35053468,20730384,NA,0.98930001,0.99849999,0.98690003,0.95999998,0.99017471,0.99691588,60601884,21594150,39136320,22377398,26193268,35106128,17.919836,16.923561,17.482561,16.887934,NA,17.081013,17.373886,1,0,0,0,"Master only (1)",0,0,1,1,1.726248,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,0.57269943,0.066069283,0.99815047,0.91381991,1.6925464,1.6925464,0.52623415,16,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,0,8,1
"186",21,10,8,2,1,49977121,2015,101654000,22722000,103046000,0.72269994,0.1769,642475,0.68519998,"Limited liability company","Company","Non-financial corporations national private",45,"50 - 99 employees",412000,0.98649144,0.80959141,0.31480002,41,103046000,18228838,83425160,32438884,19620840,30.539461,1,1,1,1,1,1,103046000,19620840,83425160,18228838,22722000,32438884,18.450686,16.718515,18.23946,16.792103,3.4190197,16.938845,17.294868,1,0,0,0,"Master only (1)",0,0,1,1,3.1766198,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,0.58807766,0.11420469,0.99456435,0.91344571,1.8100151,1.8100151,0.59333515,16,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,0,8,1
"187",21,11,8,3,1,49977121,2016,212074000,24988000,211540000,0.95609999,0.090800002,204894.89,0.82349998,"Limited liability company","Company","Non-financial corporations national private",45,"50 - 99 employees",412000,1.0025244,0.91172439,0.17650002,41,211540000,19207832,192866176,37336816,18673824,91.138557,0.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,208969664,17965966,192808352,19077438,25045606,37325620,19.1577,16.764017,19.077208,16.703989,4.5123811,17.036209,17.43519,1,0,0,498600,"Matched (3)",1,0.002357001,1,1,5.5985584,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,0.59844297,0.14455283,0.99409813,0.91660452,2.061892,2.061892,0.72362405,16,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,0,8,1
"188",21,12,8,4,1,49977121,2017,110168000,25332000,108070000,0.93540001,0.2035,103334.52,0.62910002,"Limited liability company","Company","Non-financial corporations national private",45,"50 - 99 employees",412000,1.0194134,0.81591332,0.37089998,41,108070000,21992246,88175752,40083160,19894248,192.52278,0.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,103307520,18090614,86218592,21320484,25339602,39193472,18.45322,16.875179,18.272396,16.710903,5.2602143,17.047878,17.48402,1,0,0,3339217.35,"Matched (3)",1,0.030898653,1,1,2.6358349,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,0.60733932,0.12277135,0.99353218,0.9180609,2.0719824,2.0719824,0.72850585,16,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,0,8,1
"189",21,13,8,5,1,49977121,2018,94557000,10346000,96251000,0.54189998,0.25620002,93340408,0.58219999,"Limited liability company","Company","Non-financial corporations national private",45,"50 - 99 employees",412000,0.98240018,0.72620016,0.41780001,41,96251000,24659508,69897488,40213668,26353512,0.28233767,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,88319872,22211134,66600752,23403222,10302729,38316980,18.296476,16.968384,18.014227,16.916103,-1.2646515,16.147919,17.461403,1,0,0,324500250,"Matched (3)",1,1,1,1,2.30498,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,0.78809565,0.12412826,0.99643099,0.93177241,2.0230989,2.0230989,0.70463049,16,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,0,8,1
"190",21,14,8,6,1,49977121,2019,115318000,9100000,102444000,0.43540001,0.303,108478.13,0.58289999,"Limited liability company","Company","Non-financial corporations national private",45,"50 - 99 employees",412000,1.1256686,0.82266867,0.41710001,41,102444000,31040532,84277472,42729392,18166528,167.46719,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,88996608,13917512,77368464,28643434,8731530,39226468,18.30411,17.170435,18.164089,16.448658,5.1207876,15.982451,17.484861,1,0,0,0,"Matched (3)",0,0,1,1,2.2687898,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,0.8179338,0.10845396,0.99716008,0.93522328,1.8706115,1.8706115,0.62626541,16,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,0,8,1
"191",21,15,8,7,1,49977121,2020,85719000,7395000,108924000,0.65459996,0.3109,102757.28,0.56,"Limited liability company","Company","Non-financial corporations national private",45,"50 - 99 employees",412000,0.78696156,0.47606155,0.44,41,108924000,33864472,51854528,47926560,57069472,555.38129,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,90708840,41911440,45632920,30291684,6801836.5,42176236,18.323166,17.226383,17.636141,17.551069,6.3196549,15.732703,17.557367,1,0,0,40013114,"Matched (3)",1,0.36734891,1,1,2.1507096,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,0.86112487,0.17136976,0.99402052,0.94168091,2.0079787,2.0079787,0.69712859,16,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,0,8,1
"192",21,16,8,8,1,49977121,2021,87918000,8030000,106844000,0.5855,0.32359999,106810.54,0.5826,"Limited liability company","Company","Non-financial corporations national private",45,"50 - 99 employees",412000,0.82286322,0.49926323,0.4174,41,106844000,34574716,53343280,44596684,53500720,500.89365,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,86107816,38023736,45429472,29783362,7147760.5,37980488,18.271111,17.209461,17.631672,17.453722,6.2163939,15.78231,17.452583,1,0,0,0,"Matched (3)",0,0,1,1,2.2671592,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,0.84161228,0.208937,0.99669135,0.93735516,1.784973,1.784973,0.57940328,16,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,0,8,1
"193",22,1,Inf,NA,0,60277301,2006,14462000,232000,14584000,0.861,0.27770001,NA,0.2843,"Limited liability company","Company","Non-financial corporations national private",13,"10 - 19 employees",432100,0.99163467,0.71393466,0.71570003,43,14584000,4049977,10412023,10437769,4171977,NA,0.97640002,0.91620004,0.91710001,0.90970004,0.87900233,0.82970738,15902301,4586102,11364356,4881211,237607.53,11392456,16.581974,15.400904,16.245993,15.338541,NA,12.378376,16.248463,1,0,0,0,"Master only (1)",0,0,1,1,1.3958625,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,0.97956955,0.16021043,0.99653023,0.9515546,1.7896625,1.7896625,0.58202702,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"194",22,2,Inf,NA,0,60277301,2007,13335000,64000,13302000,0.91370004,0.3779,359133.34,0.20200001,"Limited liability company","Company","Non-financial corporations national private",13,"10 - 19 employees",432100,1.0024809,0.62458086,0.79799998,43,13302000,5026826,8308174.5,10614996,4993825.5,13.905212,0.97470003,0.94800001,0.95429999,0.96279997,0.91012228,0.85337996,13939013,5186773.5,8763897,5890490,65661.227,11197253,16.450203,15.58885,15.986152,15.461622,2.6322637,11.092264,16.231178,1,0,0,0,"Master only (1)",0,0,1,1,1.2448601,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,0.99417013,0.19257173,0.99529177,0.97165567,1.6920123,1.6920123,0.52591854,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
